name,category,seed_source,seed_type
רופאי משפחה באשדוד,family_doctor,https://www.b144.co.il/רופאי-משפחה/אשדוד/,web
רופאי משפחה בבאר שבע,family_doctor,https://www.b144.co.il/רופאי-משפחה/באר-שבע/,web
"רופאי משפחה בבית ישראל, ירושלים",family_doctor,https://www.b144.co.il/רופאי-משפחה/ירושלים/בית-ישראל/,web
רופאי משפחה בבן זכאי,family_doctor,https://www.doctors.co.il/dr-search/family-physician/ben-zakai/,web
רופאי משפחה בחיפה,family_doctor,https://www.b144.co.il/רופאי-משפחה/חיפה/,web
רופאי משפחה בטכניון חיפה,family_doctor,https://www.b144.co.il/רופאי-משפחה/טכניון-חיפה/,web
רופאי משפחה בירושלים,family_doctor,https://www.b144.co.il/רופאי-משפחה/ירושלים/,web
רופאי משפחה בישראל,family_doctor,https://www.doctors.co.il/dr-search/family-physician/israel/,web
רופאי משפחה בנשר חיפה,family_doctor,https://www.b144.co.il/רופאי-משפחה/נשר-חיפה/,web
רופאי משפחה בנתניה,family_doctor,https://www.b144.co.il/רופאי-משפחה/נתניה/,web
רופאי משפחה בפתח תקווה,family_doctor,https://www.d.co.il/h-c46210-e0-p0-l0-city7900/,web
רופאי משפחה בראשון לציון,family_doctor,https://www.d.co.il/h-c46210-e0-p0-l0-city8300/,web
רופאי משפחה ברחובות,family_doctor,https://www.d.co.il/h-c46210-e0-p0-l0-city8400/,web
רופאי משפחה ברמת השרון,family_doctor,https://www.b144.co.il/רופאי-משפחה/רמת-השרון/,web
"רופאי משפחה ברמת ישראל, תל אביב יפו",family_doctor,https://www.b144.co.il/רופאי-משפחה/תל-אביב-יפו/רמת-ישראל/,web
רופאי משפחה בתל אביב יפו,family_doctor,https://www.b144.co.il/רופאי-משפחה/תל-אביב-יפו/,web
רופאי משפחה מומלצים,family_doctor,https://www.doctorita.co.il/family-medicine,web
רופאי משפחה מומלצים אשדוד,family_doctor,https://zips.co.il/עסקים/רופאי-משפחה/70/אשדוד,web
רופאי משפחה מומלצים באזור הדרום,family_doctor,https://www.infomed.co.il/expertsresults/family-medicine/all_subspecialities/south-area/,web
רופאי משפחה מומלצים באזור המרכז,family_doctor,https://www.infomed.co.il/expertsresults/family-medicine/all_subspecialities/hamerkaz/,web
רופאי משפחה מומלצים באזור השפלה,family_doctor,https://www.doctorita.co.il/family-medicine/shfela,web
רופאי משפחה מומלצים באזור השרון,family_doctor,https://www.infomed.co.il/expertsresults/family-medicine/all_subspecialities/sharon-area/,web
רופאי משפחה מומלצים באזור חיפה,family_doctor,https://www.doctorita.co.il/family-medicine/haifa,web
רופאי משפחה מומלצים באזור ירושלים,family_doctor,https://www.doctorita.co.il/family-medicine/jerusalem,web
רופאי משפחה מומלצים באזור צפון,family_doctor,https://www.doctorita.co.il/family-medicine/north,web
רופאי משפחה מומלצים באזור תל אביב,family_doctor,https://www.doctorita.co.il/family-medicine/tel-aviv,web
רופאי משפחה מומלצים בבאר שבע,family_doctor,https://www.doctorita.co.il/family-medicine/south/beer-sheva,web
רופאי משפחה מומלצים בהוד השרון,family_doctor,https://www.doctorita.co.il/family-medicine/center/hod-hasharon,web
רופאי משפחה מומלצים בחיפה,family_doctor,https://www.doctorita.co.il/family-medicine/haifa/haifa,web
רופאי משפחה מומלצים בירושלים,family_doctor,https://www.doctorita.co.il/family-medicine/jerusalem/jerusalem,web
רופאי משפחה מומלצים בפתח תקווה,family_doctor,https://www.doctorita.co.il/family-medicine/center/petah-tiqwa,web
רופאי משפחה מומלצים בראשון לציון,family_doctor,https://www.doctorita.co.il/family-medicine/shfela/rishon-leziyyon,web
רופאי משפחה מומלצים ברחובות,family_doctor,https://www.doctorita.co.il/family-medicine/shfela/rehovot,web
רופאי משפחה מומלצים ברמת השרון,family_doctor,https://www.doctorita.co.il/family-medicine/tel-aviv/ramat-hasharon,web
רופאי משפחה מומלצים בתלמים,family_doctor,https://www.doctorita.co.il/family-medicine/south/telamim,web
רופאי משפחה מומלצים חיפה,family_doctor,https://zips.co.il/עסקים/רופאי-משפחה/4000/חיפה,web
רופאי משפחה מומלצים ירושלים,family_doctor,https://zips.co.il/עסקים/רופאי-משפחה/3000/ירושלים,web
רופאי משפחה מומלצים נתניה,family_doctor,https://zips.co.il/עסקים/רופאי-משפחה/7400/נתניה,web
רופאי משפחה מומלצים פתח תקווה,family_doctor,https://zips.co.il/עסקים/רופאי-משפחה/7900/פתח-תקווה,web
רופאי משפחה מומלצים תל אביב,family_doctor,https://zips.co.il/עסקים/רופאי-משפחה/5000/תל-אביב-יפו,web
רופאי משפחה מחכים לך ב-Rofim,family_doctor,https://www.rofim.org.il/specialityPage/משפחה,web
רופאי משפחה משפחה כללי באזור הדרום,family_doctor,https://www.b144.co.il/רופאי-משפחה/התמחויות/משפחה-כללי/אזור-הדרום/,web
רופאי משפחה משפחה כללי באזור הצפון,family_doctor,https://www.b144.co.il/רופאי-משפחה/התמחויות/משפחה-כללי/אזור-הצפון/,web
"רופאי משפחה פרטיים או בהסדר קופ""ח",family_doctor,https://www.b144.co.il/רופאי-משפחה/,web
רופאי משפחה שירותי בריאות כללית באזור הצפון,family_doctor,https://www.b144.co.il/רופאי-משפחה/ביטוח-רפואי/שירותי-בריאות-כללית/אזור-הצפון/,web
"רופאי משפחה, רופא משפחה כללית בחיפה",family_doctor,https://www.d.co.il/h-c46210-e0-p0-l0-city4000-t70042928.nb1/,web
"רופאי משפחה,פנימית וכללית",family_doctor,https://serguide.maccabi4u.co.il/heb/doctors/?Field=089,web
"רופאי משפחה,פנימית וכללית באשדוד",family_doctor,https://serguide.maccabi4u.co.il/heb/doctors/?City=70&Field=089,web
"רופאי משפחה,פנימית וכללית בחיפה",family_doctor,https://serguide.maccabi4u.co.il/heb/doctors/?City=4000&Field=089,web
"רופאי משפחה,פנימית וכללית בתל אביב",family_doctor,https://serguide.maccabi4u.co.il/heb/doctors/?City=5000&Field=089,web
רופאים באזור הדרום,family_doctor,https://www.infomed.co.il/expertsresults/all_specialities/all_subspecialities/south-area/,web
רופאים באזור הצפון,family_doctor,https://www.infomed.co.il/expertsresults/all_specialities/all_subspecialities/north-area/,web
רופאים באזור השפלה,family_doctor,https://www.infomed.co.il/expertsresults/all_specialities/all_subspecialities/shfela-area/,web
רופאים באשדוד,family_doctor,https://www.infomed.co.il/expertsresults/all_specialities/all_subspecialities/ashdod/,web
רופאים בנתניה,family_doctor,https://www.infomed.co.il/expertsresults/all_specialities/all_subspecialities/netanya/,web
רופאים בתחום הילדים באזור השפלה,family_doctor,https://www.infomed.co.il/expertsresults/pediatrics/all_subspecialities/shfela-area/,web
רופאים ומרפאות בירושלים מוצאים כאן,family_doctor,https://www.b144.co.il/רופא/ירושלים/,web
רופאים מומחים,family_doctor,https://www.beok.co.il/index/?it=1&cer=68&city=280&p1=1,web
רופאים מומחים ברפואת המשפחה,family_doctor,https://medpage.co.il/search-doctors/?exp=רפואת+המשפחה,web
רופאים מומלצים בבאר שבע,family_doctor,https://www.medreviews.co.il/search/all/south/beer-sheva,web
רופאים מומלצים בחיפה,family_doctor,https://www.medreviews.co.il/search/all/north/haifa,web
רופאים מומלצים בירושלים והסביבה,family_doctor,https://www.medreviews.co.il/search/all/jerusalem,web
רופאים מומלצים בפתח תקווה,family_doctor,https://www.medreviews.co.il/search/all/center/petach-tikva,web
רופאים מומלצים ברחובות,family_doctor,https://www.medreviews.co.il/search/all/shfela/rehovot,web
רופאים מומלצים בשפלה,family_doctor,https://www.medreviews.co.il/search/all/shfela,web
רופאים פרטיים בתל אביב,family_doctor,https://telaviv-doctor.com/he/doctors/,web
רופאים/ות באשדוד,family_doctor,https://serguide.maccabi4u.co.il/heb/doctors/doctorssearchresults/,web
רופאים/ות בבאר שבע,family_doctor,https://serguide.maccabi4u.co.il/heb/doctors/doctorssearchresults/?City=9000&PageNumber=1&RequestId=00000000-0001-0000-0000-000000009000,web
רופאים/ות בהוד השרון,family_doctor,https://serguide.maccabi4u.co.il/heb/doctors/doctorssearchresults/,web
רופאים/ות בחיפה,family_doctor,https://serguide.maccabi4u.co.il/heb/doctors/doctorssearchresults/,web
רופאים/ות בירושלים,family_doctor,https://serguide.maccabi4u.co.il/heb/doctors/doctorssearchresults/?City=3000&PageNumber=1&RequestId=00000000-0001-0000-0000-000000003000,web
רופאים/ות בנתניה,family_doctor,https://serguide.maccabi4u.co.il/heb/doctors/doctorssearchresults/,web
רופאים/ות בפתח תקווה,family_doctor,https://serguide.maccabi4u.co.il/heb/doctors/doctorssearchresults/?City=7900&PageNumber=1,web
רופאים/ות בראשון לציון,family_doctor,https://go.serguide.maccabi4u.co.il/heb/doctors/doctorssearchresults/,web
רופאים/ות ברמת השרון,family_doctor,https://serguide.maccabi4u.co.il/heb/doctors/doctorssearchresults/,web
רפואת המשפחה,family_doctor,https://www.doctorim.co.il/SearchBySpecialty/רפואת+המשפחה/all/all/,web
רפואת המשפחה בישראל,family_doctor,https://www.wikirefua.org.il/w/index.php?title=רפואת_המשפחה_בישראל_-_נספח_1_-_רופא_המשפחה_-_The_family_physician,web
רפואת המשפחה עם הפנים לעתיד,family_doctor,https://www.wikirefua.org.il/w/index.php?title=רפואת_המשפחה_עם_הפנים_לעתיד_-_The_future_of_family_medicine,web
רפואת משפחה,family_doctor,https://www.medreviews.co.il/search/family-internal-general,web
רפואת משפחה (בהסדר עם כללית),family_doctor,https://easy.co.il/en/list/Family-Medicine?c2=5404,web
רפואת משפחה (בהסדר עם מכבי) בבאר שבע,family_doctor,https://easy.co.il/list/Family-Medicine?c2=5405&region=322,web
רפואת משפחה (קליניקה פרטית) באזור תל אביב,family_doctor,https://easy.co.il/list/Family-Medicine?c2=20200&region=7,web
רפואת משפחה באזור חיפה והכרמל,family_doctor,https://easy.co.il/en/list/Family-Medicine?region=27,web
שיחה עם רופא משפחה,family_doctor,https://www.medonline.co.il/section/Family-Medicine/שיחה-עם-רופא-משפחה,web
תוצאות חיפוש רופאים ורופאות,family_doctor,https://www.leumit.co.il/doctorssearch/doctorssearchresults/,web
תור לרופא משפחה,family_doctor,https://www.rofim.org.il/ProcedurePage/רופא_משפחה,web
מרכז הורים ילדים,parenting_center,https://ramle.org.il/מרכז-הורים-ילדים/,web
מרכז להתפתחות הילד,parenting_center,https://www.maccabi4u.co.il/maccabi_circles/child_development/,web
מרכז שניידר לרפואת ילדים בישראל,parenting_center,https://www.schneider.org.il/,web
אביגל בר לבב פזיותרפיסטית רצפת אגן (@avigal_barlevav ...,pelvic_floor,https://www.instagram.com/avigal_barlevav/,web
אירינה פלור פיזיותרפיסטית נשים ילדים ותינוקות,pelvic_floor,https://www.facebook.com/irina.magramfl/,web
הדר גרף פיזיותרפיסטית,pelvic_floor,https://www.hadarphysio.com/,web
טיפול ושיקום ברצפת האגן הנשי בפתח תקווה,pelvic_floor,https://www.medreviews.co.il/search/treatment/women-pelvic-floor-rehabilitation/center/petach-tikva,web
טיפולי שיקום רצפת האגן באזור השרון,pelvic_floor,https://www.b144.co.il/שיקום-רצפת-האגן/אזור-השרון/,web
טיפולי שיקום רצפת האגן ברמת השרון,pelvic_floor,https://www.b144.co.il/שיקום-רצפת-האגן/רמת-השרון/,web
נלי ישראל- פיזיותרפיה לשיקום רצפת אגן ופעילות גופנית לנשים,pelvic_floor,https://www.hakkolasakim.com/נלי-ישראל-פיזיותרפיה-לשיקום-רצפת-אגן-054-626-8368,web
נלי ישראל- שיקום רצפת אגן ובריאות האישה בבאר שבע,pelvic_floor,https://moda-ot.com/רשימה/נלי-ישראל-שיקום-רצפת-אגן-ובריאות-האישה/,web
